point,point_id,question_type,question_id,question,answer,option_A,option_B,option_C,option_D,option_E,prompt,analysis
CSS字体/文本的用法,102,判断题,102_14,问题：CSS中的`font-weight`属性仅可以设置文本的粗细，是否正确？,"('不完全正确',)",,,,,,帮忙出4道关于CSS字体和文本的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS单位/布局的用法,103,单选题,103_1,题目：在CSS中，以下哪个单位用于设置元素的宽度，表示像素数量？,C,A:rem,B:em,C:px,D:%,,帮忙出6道关于CSS单位和布局的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS单位/布局的用法,103,单选题,103_2,题目：以下哪种CSS单位用于响应式布局，表示相对于父元素宽度的百分比？,D,A:cm,B:in,C:vh,D:%,,帮忙出6道关于CSS单位和布局的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS单位/布局的用法,103,单选题,103_3,题目：在CSS中，哪个属性用于设置元素的水平对齐方式？,D,A:display,B:align-content,C:justify-content,D:text-align,,帮忙出6道关于CSS单位和布局的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS单位/布局的用法,103,单选题,103_4,题目：在CSS布局中，Flexbox模型的主轴方向可以设置为以下哪个？,A,A:row,B:column,C:top,D:bottom,,帮忙出6道关于CSS单位和布局的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS单位/布局的用法,103,单选题,103_5,题目：CSS的grid-template-columns属性用于设置网格布局的列数，其单位可以是？,B,A:auto,B:repeat,C:vh,D:rem,,帮忙出6道关于CSS单位和布局的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS单位/布局的用法,103,多选题,103_6,题目1：在CSS中，以下哪些单位可以用于设置元素的宽度？（多选）,"A, B, C, D",A:px,B:em,C:rem,D:% ,E:pt,帮忙出5道关于CSS单位和布局的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,"CSS中常用的宽度单位有像素(px)、相对单位（em, rem）、百分比(%）和点(pt)，其中em和rem是基于父元素的，而百分比是相对于父元素的宽度。"
CSS单位/布局的用法,103,多选题,103_7,在响应式布局中，下列哪些属性有助于实现不同设备上的自适应？（多选）,"A, B, C, E",A:media queries,B:flexbox,C:grid layout,D:fixed position,E:viewport meta tag,帮忙出5道关于CSS单位和布局的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,媒体查询（media queries）用于根据设备特性调整样式，flexbox和grid layout是弹性布局，使内容在不同屏幕大小下自动调整；viewport meta tag用于设置设备的视口，影响页面缩放。
CSS单位/布局的用法,103,多选题,103_8,CSS盒模型中，以下哪些部分构成了一个元素的总宽度或总高度？（多选）,"A, B, C, D",A:content,B:padding,C:border,D:margin,E:font size,帮忙出5道关于CSS单位和布局的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,CSS盒模型由内容(content)、内边距(padding)、边框(border)和外边距(margin)组成，总宽度或高度等于content的宽度加上padding、border和margin。
CSS单位/布局的用法,103,多选题,103_9,下列哪些CSS属性用于实现页面元素的定位？（多选）,"A, B, D, E",A:position,B:float,C:display: flex,D:clear,E:z-index,帮忙出5道关于CSS单位和布局的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,"position属性用于设置元素的定位方式，如static, relative, absolute, fixed；float用于左右浮动；clear用于清除浮动；z-index用于层叠上下文中的元素。"
CSS单位/布局的用法,103,多选题,103_10,在CSS布局中，以下哪种方法可以创建一个水平居中的内容？（多选）,"B, C, D, E",A:text-align: center,B:margin: 0 auto,C:display: table-cell,D:justify-content: center (grid),E:align-items: center (flexbox),帮忙出5道关于CSS单位和布局的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,text-align: center用于文本水平居中；margin: 0 auto适用于块级元素水平居中；display: table-cell适用于表格布局；justify-content: center 和 align-items: center 分别适用于Flexbox和Grid布局，使内容在主轴和交叉轴上居中。
CSS单位/布局的用法,103,判断题,103_11,1. 判断题：在CSS中，像素（px）是绝对单位，百分比（%）是相对单位。正确答案：**正确**,,,,,,,帮忙出4道关于CSS单位和布局的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS单位/布局的用法,103,判断题,103_12,判断题：在CSS中，`margin`属性用于控制元素的内边距，`padding`属性用于控制元素的外边距。正确答案：**错误**,,,,,,,帮忙出4道关于CSS单位和布局的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS单位/布局的用法,103,判断题,103_13,判断题：在CSS中，`display: inline-block;`可以实现元素的块级布局，同时保持元素在同一行显示。正确答案：**正确**,,,,,,,帮忙出4道关于CSS单位和布局的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS单位/布局的用法,103,判断题,103_14,判断题：CSS中的Flexbox布局方式只适用于一维布局，不能实现二维布局。正确答案：**错误**,,,,,,,帮忙出4道关于CSS单位和布局的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS伪类的用法,104,单选题,104_1,选择题：以下哪个CSS伪类用于表示元素的第一个子元素？,A,A::first-child,B::last-child,C::nth-child(1),D::hover,,帮忙出6道关于CSS伪类的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS伪类的用法,104,单选题,104_2,选择题：当鼠标悬停在链接上时，应用样式的伪类是？,A,A::hover,B::active,C::focus,D::visited,,帮忙出6道关于CSS伪类的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS伪类的用法,104,单选题,104_3,选择题：表示元素被访问过后的样式，应该使用哪个伪类？,C,A::first-letter,B::first-line,C::visited,D::link,,帮忙出6道关于CSS伪类的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS伪类的用法,104,单选题,104_4,选择题：CSS中，用于表示元素的最后一个子元素的伪类是？,B,A::first-child,B::last-child,C::nth-child(n),D::not(:hover),,帮忙出6道关于CSS伪类的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS伪类的用法,104,单选题,104_5,选择题：用于表示元素被鼠标点击后，但还未离开元素的样式，应使用哪个伪类？,B,A::focus,B::active,C::hover,D::target,,帮忙出6道关于CSS伪类的用法的单选题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS伪类的用法,104,多选题,104_6,题目1：下列哪些CSS伪类用于表示元素的第一个子元素？,A,,,,,,帮忙出5道关于CSS伪类的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`:first-child`伪类用于选择元素的第一个子元素，而`:first-letter`和`:first-line`用于选择块级元素的第一个字母或第一行，`:hover`表示鼠标悬停时的状态，`:active`表示元素被激活（如被点击）时的状态。
CSS伪类的用法,104,多选题,104_7,选择器`:nth-child(n)`用于匹配元素的第几个子元素，其中n可以是？,"A, B",,,,,,帮忙出5道关于CSS伪类的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`:nth-child(n)`选择器用于匹配元素的第n个子元素，n可以是任何非负整数，包括0。
CSS伪类的用法,104,多选题,104_8,以下哪些伪类用于表示元素的最后一个子元素？,A,,,,,,帮忙出5道关于CSS伪类的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`:last-child`伪类用于选择元素的最后一个子元素，`:last-letter`和`:last-line`用于选择块级元素的最后一个字母或最后一行，`:before`和`:after`用于在元素内容前后插入内容。
CSS伪类的用法,104,多选题,104_9,以下哪些伪类表示元素被访问过时的状态？,A,,,,,,帮忙出5道关于CSS伪类的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`:visited`伪类用于匹配已被访问过的链接，`:focus`表示元素获取到焦点，`:active`表示元素被激活，`:hover`表示鼠标悬停，`:link`表示未被访问过的链接。
CSS伪类的用法,104,多选题,104_10,下面哪些CSS伪类用于表示元素的第一个兄弟元素？,"A, C",,,,,,帮忙出5道关于CSS伪类的用法的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,`:first-of-type`伪类用于选择元素类型的第一个元素，`:nth-of-type(1)`与`:first-of-type`类似，`:only-child`表示元素是其父元素的唯一子元素，`:not(:last-child)`表示不是其父元素最后一个子元素的元素。
CSS伪类的用法,104,判断题,104_11,1. 问题：当鼠标悬停在一个链接上时，`:hover`伪类会应用样式，对吗？,"('正确',)",,,,,,帮忙出4道关于CSS伪类的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS伪类的用法,104,判断题,104_12,问题：`:active`伪类用于表示元素在用户点击时的状态，对吗？,"('正确',)",,,,,,帮忙出4道关于CSS伪类的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS伪类的用法,104,判断题,104_13,问题：`:focus`伪类仅在元素获得焦点时应用，例如用户通过键盘导航到该元素，对吗？,"('正确',)",,,,,,帮忙出4道关于CSS伪类的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS伪类的用法,104,判断题,104_14,问题：`:visited`伪类用于设置已访问链接的默认样式，对吗？,"('正确',)",,,,,,帮忙出4道关于CSS伪类的用法的判断题，并给出正确答案，并提供简洁的解析，输出格式为纯文本,
CSS背景/颜色的应用,105,多选题,105_6,题目1：以下哪些CSS属性可以用来设置背景颜色？,"A, B",A:background-color,B:backgroundColor,C:color,D:backColor,E:background,帮忙出5道关于CSS背景/颜色的应用的五个选项的多选题，格式为题目1，题目2等，并给出正确答案，并提供简洁的解析，输出格式为纯文本,在CSS中，用于设置背景颜色的属性是`background-color`，这是标准写法。另外，`backgroundColor` 也是常见的别名，但并非所有浏览器都支持。`color` 是文本颜色的属性，`backColor` 和 `backColor` 是拼写错误，`background` 是背景属性，包含了多个子属性，不直接用于设置颜色。
